means,stds,time
5000.0,263.0,19.31501078605652
3333.3333333333335,849.9750323130412,20.24565076828003
2500.0,1083.659771330467,20.56265902519226
2000.0,778.8804786358431,20.32351303100586
1666.6666666666667,600.817960968397,31.792015075683594
