means,stds,time
5000.0,622.0,20.402095079421997
3333.3333333333335,1412.0411545780887,19.25410509109497
2500.0,1027.3687264074179,32.27688121795654
2000.0,657.3480052453191,23.557485103607178
1666.6666666666667,631.2700601873091,19.218196868896484
