means,stds,time
5000.0,281.0,20.30001997947693
3333.3333333333335,597.1802259136033,33.082927942276
2500.0,919.869284192053,37.26861882209778
2000.0,791.2329619018661,19.53998899459839
1666.6666666666667,572.7691992029212,19.828433752059937
